"Código.Departamento","Código.Municipio","Código.Centro.Poblado","Nombre.Departamento","Nombre.Municipio","Nombre.Centro.Poblado","Tipo.Centro.Poblado","Tipo.de.Municipio","X.","Distrito","Area.Metropolitana"
"13","13670","13670009","BOLÍVAR","SAN PABLO","CAÑABRAVAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13670","13670010","BOLÍVAR","SAN PABLO","AGUASUCIA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13670","13670011","BOLÍVAR","SAN PABLO","CERRO AZUL","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13670","13670012","BOLÍVAR","SAN PABLO","VALLECITO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13670","13670013","BOLÍVAR","SAN PABLO","VILLANUEVA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13670","13670014","BOLÍVAR","SAN PABLO","LA VIRGENCITA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13670","13670015","BOLÍVAR","SAN PABLO","CAÑABRAVAL BAJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13670","13670016","BOLÍVAR","SAN PABLO","CUCU","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13670","13670017","BOLÍVAR","SAN PABLO","EL ROSARIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13670","13670018","BOLÍVAR","SAN PABLO","LA FROA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13670","13670019","BOLÍVAR","SAN PABLO","LA UNION","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13670","13670020","BOLÍVAR","SAN PABLO","LOS CAGUISES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13670","13670021","BOLÍVAR","SAN PABLO","PATIO BONITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13673","13673000","BOLÍVAR","SANTA CATALINA","SANTA CATALINA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13673","13673003","BOLÍVAR","SANTA CATALINA","GALERAZAMBA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13673","13673005","BOLÍVAR","SANTA CATALINA","LOMA DE ARENA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13673","13673006","BOLÍVAR","SANTA CATALINA","PUEBLO NUEVO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13673","13673007","BOLÍVAR","SANTA CATALINA","COLORADO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13683","13683000","BOLÍVAR","SANTA ROSA","SANTA ROSA DE LIMA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13688","13688000","BOLÍVAR","SANTA ROSA DEL SUR","SANTA ROSA DEL SUR","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13688","13688002","BOLÍVAR","SANTA ROSA DEL SUR","BUENAVISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13688","13688005","BOLÍVAR","SANTA ROSA DEL SUR","FATIMA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13688","13688007","BOLÍVAR","SANTA ROSA DEL SUR","CANELOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13688","13688009","BOLÍVAR","SANTA ROSA DEL SUR","SAN JOSE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13688","13688011","BOLÍVAR","SANTA ROSA DEL SUR","SAN LUCAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13688","13688013","BOLÍVAR","SANTA ROSA DEL SUR","VILLA FLOR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13688","13688014","BOLÍVAR","SANTA ROSA DEL SUR","ARRAYANES","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13688","13688015","BOLÍVAR","SANTA ROSA DEL SUR","SAN FRANCISCO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13688","13688016","BOLÍVAR","SANTA ROSA DEL SUR","SAN ISIDRO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13688","13688018","BOLÍVAR","SANTA ROSA DEL SUR","SAN JUAN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13688","13688019","BOLÍVAR","SANTA ROSA DEL SUR","SANTA ISABEL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13744","13744000","BOLÍVAR","SIMITI","SIMITÍ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13744","13744001","BOLÍVAR","SIMITI","CAMPO PALLARES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13744","13744006","BOLÍVAR","SIMITI","VERACRUZ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13744","13744007","BOLÍVAR","SIMITI","SAN BLAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13744","13744008","BOLÍVAR","SIMITI","SAN LUIS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13744","13744010","BOLÍVAR","SIMITI","LAS BRISAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13744","13744011","BOLÍVAR","SIMITI","MONTERREY","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13744","13744013","BOLÍVAR","SIMITI","ANIMAS ALTAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13744","13744014","BOLÍVAR","SIMITI","ANIMAS BAJAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13744","13744015","BOLÍVAR","SIMITI","DIAMANTE","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13744","13744016","BOLÍVAR","SIMITI","GARZAL","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13744","13744017","BOLÍVAR","SIMITI","PARAOSO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13744","13744018","BOLÍVAR","SIMITI","PAREDES DE ORORIA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13744","13744019","BOLÍVAR","SIMITI","SAN JOAQUON","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13744","13744020","BOLÍVAR","SIMITI","SANTA LUCOA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"13","13760","13760000","BOLÍVAR","SOPLAVIENTO","SOPLAVIENTO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13780","13780000","BOLÍVAR","TALAIGUA NUEVO","TALAIGUA NUEVO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13780","13780005","BOLÍVAR","TALAIGUA NUEVO","CAÑOHONDO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780009","BOLÍVAR","TALAIGUA NUEVO","PORVENIR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780011","BOLÍVAR","TALAIGUA NUEVO","VESUBIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780015","BOLÍVAR","TALAIGUA NUEVO","LAS MAROAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780017","BOLÍVAR","TALAIGUA NUEVO","PATICO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780023","BOLÍVAR","TALAIGUA NUEVO","TALAIGUA VIEJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780024","BOLÍVAR","TALAIGUA NUEVO","LADERA DE SAN MARTÍN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780025","BOLÍVAR","TALAIGUA NUEVO","PEÑÓN DE DURÁN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780026","BOLÍVAR","TALAIGUA NUEVO","LOS MANGOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13780","13780027","BOLÍVAR","TALAIGUA NUEVO","TUPE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810000","BOLÍVAR","TIQUISIO","PUERTO RICO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13810","13810001","BOLÍVAR","TIQUISIO","AGUAS NEGRAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810002","BOLÍVAR","TIQUISIO","BOCAS DE SOLIS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810003","BOLÍVAR","TIQUISIO","COLORADO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810004","BOLÍVAR","TIQUISIO","DOS BOCAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810005","BOLÍVAR","TIQUISIO","EL SUDÁN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810006","BOLÍVAR","TIQUISIO","LA VENTURA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810007","BOLÍVAR","TIQUISIO","PALMA ESTERAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810008","BOLÍVAR","TIQUISIO","PUERTO COCA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810009","BOLÍVAR","TIQUISIO","QUEBRADA DEL MEDIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810010","BOLÍVAR","TIQUISIO","SABANAS DEL FIRME","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13810","13810011","BOLÍVAR","TIQUISIO","TIQUISIO NUEVO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13836","13836000","BOLÍVAR","TURBACO","TURBACO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13836","13836001","BOLÍVAR","TURBACO","CAÑAVERAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13836","13836002","BOLÍVAR","TURBACO","SAN JOSÉ DE CHIQUITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13838","13838000","BOLÍVAR","TURBANA","TURBANÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13838","13838001","BOLÍVAR","TURBANA","BALLESTAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13838","13838002","BOLÍVAR","TURBANA","EL COBADO (EL PUEBLITO)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13873","13873000","BOLÍVAR","VILLANUEVA","VILLANUEVA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"13","13873","13873001","BOLÍVAR","VILLANUEVA","ZIPACOA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"13","13894","13894000","BOLÍVAR","ZAMBRANO","ZAMBRANO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15001","15001000","BOYACÁ","TUNJA","TUNJA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15022","15022000","BOYACÁ","ALMEIDA","ALMEIDA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15047","15047000","BOYACÁ","AQUITANIA","AQUITANIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15047","15047002","BOYACÁ","AQUITANIA","DIGANOME","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15047","15047006","BOYACÁ","AQUITANIA","SUSE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15047","15047009","BOYACÁ","AQUITANIA","SUSACA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15047","15047010","BOYACÁ","AQUITANIA","DAITO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15047","15047011","BOYACÁ","AQUITANIA","HATO LAGUNA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15047","15047012","BOYACÁ","AQUITANIA","PRIMAVERA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15047","15047013","BOYACÁ","AQUITANIA","SORIANO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15047","15047014","BOYACÁ","AQUITANIA","PEREZ","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15047","15047015","BOYACÁ","AQUITANIA","QUEBRADAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15051","15051000","BOYACÁ","ARCABUCO","ARCABUCO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15087","15087000","BOYACÁ","BELEN","BELÉN","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15090","15090000","BOYACÁ","BERBEO","BERBEO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15092","15092000","BOYACÁ","BETEITIVA","BETÉITIVA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15092","15092001","BOYACÁ","BETEITIVA","OTENGA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15097","15097000","BOYACÁ","BOAVITA","BOAVITA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15097","15097001","BOYACÁ","BOAVITA","EL ESPIGON","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15097","15097002","BOYACÁ","BOAVITA","SAN FRANCISCO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15104","15104000","BOYACÁ","BOYACA","BOYACÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15106","15106000","BOYACÁ","BRICEÑO","BRICEÑO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15109","15109000","BOYACÁ","BUENAVISTA","BUENAVISTA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15114","15114000","BOYACÁ","BUSBANZA","BUSBANZÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15131","15131000","BOYACÁ","CALDAS","CALDAS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15131","15131001","BOYACÁ","CALDAS","NARIÑO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15131","15131002","BOYACÁ","CALDAS","QUIPE CHUNGAGUTA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15131","15131003","BOYACÁ","CALDAS","EL CUBO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15135","15135000","BOYACÁ","CAMPOHERMOSO","CAMPOHERMOSO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15135","15135002","BOYACÁ","CAMPOHERMOSO","VISTAHERMOSA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15135","15135003","BOYACÁ","CAMPOHERMOSO","LOS CEDROS","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15162","15162000","BOYACÁ","CERINZA","CERINZA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15172","15172000","BOYACÁ","CHINAVITA","CHINAVITA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15176","15176000","BOYACÁ","CHIQUINQUIRA","CHIQUINQUIRÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15176","15176001","BOYACÁ","CHIQUINQUIRA","MOYAVITA (SASA)","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15180","15180000","BOYACÁ","CHISCAS","CHISCAS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15180","15180005","BOYACÁ","CHISCAS","MERCEDES","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15183","15183000","BOYACÁ","CHITA","CHITA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15183","15183001","BOYACÁ","CHITA","CHIPAVIEJO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15183","15183002","BOYACÁ","CHITA","EL MORAL","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15183","15183003","BOYACÁ","CHITA","MONSERRATE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15183","15183004","BOYACÁ","CHITA","MINAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"15","15183","15183005","BOYACÁ","CHITA","CHIPA CENTRO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15183","15183006","BOYACÁ","CHITA","CANOAS","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15183","15183007","BOYACÁ","CHITA","LA PLAYA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15183","15183008","BOYACÁ","CHITA","EL ARENAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"15","15185","15185000","BOYACÁ","CHITARAQUE","CHITARAQUE","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15185","15185001","BOYACÁ","CHITARAQUE","GUAMO Y LADERA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15185","15185002","BOYACÁ","CHITARAQUE","SANTO DOMINGO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15187","15187000","BOYACÁ","CHIVATA","CHIVATÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15189","15189000","BOYACÁ","CIENEGA","CIÉNEGA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15204","15204000","BOYACÁ","COMBITA","CÓMBITA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15204","15204001","BOYACÁ","COMBITA","EL BARNE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15204","15204002","BOYACÁ","COMBITA","SANTA BARBARA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15204","15204003","BOYACÁ","COMBITA","EL CARMEN","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15204","15204004","BOYACÁ","COMBITA","LA CONCEPCION","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15204","15204005","BOYACÁ","COMBITA","SAN ISIDRO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15204","15204006","BOYACÁ","COMBITA","SAN ONOFRE","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15204","15204007","BOYACÁ","COMBITA","SAN RAFAEL","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15212","15212000","BOYACÁ","COPER","COPER","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15215","15215000","BOYACÁ","CORRALES","CORRALES","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15218","15218000","BOYACÁ","COVARACHIA","COVARACHÍA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15223","15223000","BOYACÁ","CUBARA","CUBARÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15223","15223005","BOYACÁ","CUBARA","EL GUAMO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15223","15223011","BOYACÁ","CUBARA","GIBRALTAR","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"15","15224","15224000","BOYACÁ","CUCAITA","CUCAITA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15226","15226000","BOYACÁ","CUITIVA","CUÍTIVA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15226","15226001","BOYACÁ","CUITIVA","LLANO DE ALARCÓN","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15232","15232000","BOYACÁ","CHIQUIZA","CHÍQUIZA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15232","15232001","BOYACÁ","CHIQUIZA","SAN PEDRO DE IGUAQUE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15236","15236000","BOYACÁ","CHIVOR","CHIVOR","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15238","15238000","BOYACÁ","DUITAMA","DUITAMA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15238","15238008","BOYACÁ","DUITAMA","SAN LORENZO ABAJO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15238","15238009","BOYACÁ","DUITAMA","SAN ANTONIO NORTE","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15238","15238011","BOYACÁ","DUITAMA","TRINIDAD","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15238","15238012","BOYACÁ","DUITAMA","CIUDADELA INDUSTRIAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15238","15238013","BOYACÁ","DUITAMA","SANTA CLARA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15238","15238014","BOYACÁ","DUITAMA","TOCOGUA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15238","15238015","BOYACÁ","DUITAMA","PUEBLITO BOYACENCE","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15244","15244000","BOYACÁ","EL COCUY","EL COCUY","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15248","15248000","BOYACÁ","EL ESPINO","EL ESPINO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15248","15248002","BOYACÁ","EL ESPINO","LA LAGUNA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15248","15248003","BOYACÁ","EL ESPINO","LA BARRERA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15248","15248004","BOYACÁ","EL ESPINO","SANTA ANA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15272","15272000","BOYACÁ","FIRAVITOBA","FIRAVITOBA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15276","15276000","BOYACÁ","FLORESTA","FLORESTA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15276","15276001","BOYACÁ","FLORESTA","TOBASÍA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15293","15293000","BOYACÁ","GACHANTIVA","GACHANTIVÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15296","15296000","BOYACÁ","GAMEZA","GÁMEZA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15299","15299000","BOYACÁ","GARAGOA","GARAGOA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15317","15317000","BOYACÁ","GUACAMAYAS","GUACAMAYAS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15322","15322000","BOYACÁ","GUATEQUE","GUATEQUE","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15322","15322002","BOYACÁ","GUATEQUE","GAUNZA ABAJO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15322","15322003","BOYACÁ","GUATEQUE","GAUNZA ARRIBA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15322","15322004","BOYACÁ","GUATEQUE","CHORRO DE ORO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15322","15322007","BOYACÁ","GUATEQUE","LLANO GRANDE","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15322","15322009","BOYACÁ","GUATEQUE","PIEDRA PARADA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15322","15322012","BOYACÁ","GUATEQUE","ROSALES","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15325","15325000","BOYACÁ","GUAYATA","GUAYATÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15332","15332000","BOYACÁ","GUICAN","GUICÁN","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15332","15332001","BOYACÁ","GUICAN","BOCOTA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15332","15332004","BOYACÁ","GUICAN","LA CUEVA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15332","15332007","BOYACÁ","GUICAN","BACHIRA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15332","15332008","BOYACÁ","GUICAN","TUNEBIA ARRIBA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15362","15362000","BOYACÁ","IZA","IZA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15367","15367000","BOYACÁ","JENESANO","JENESANO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15368","15368000","BOYACÁ","JERICO","JERICÓ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15368","15368001","BOYACÁ","JERICO","CHEVA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15377","15377000","BOYACÁ","LABRANZAGRANDE","LABRANZAGRANDE","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15380","15380000","BOYACÁ","LA CAPILLA","LA CAPILLA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15401","15401000","BOYACÁ","LA VICTORIA","LA VICTORIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15401","15401001","BOYACÁ","LA VICTORIA","CHAPON O GUADUA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15401","15401004","BOYACÁ","LA VICTORIA","SANTA HELENA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15401","15401005","BOYACÁ","LA VICTORIA","HUMBO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"15","15403","15403000","BOYACÁ","LA UVITA","LA UVITA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15403","15403001","BOYACÁ","LA UVITA","CUSAGÜI","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"15","15407","15407000","BOYACÁ","VILLA DE LEYVA","VILLA DE LEYVA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"15","15407","15407003","BOYACÁ","VILLA DE LEYVA","EL ROBLE","CASERÍO (CAS)","MUNICIPIO","",NA,NA
